http://dbpedia.org/resource/Category:Digital_signal_processing;http://dbpedia.org/resource/Discrete-time_signal;http://en.wikipedia.org/wiki/Discrete-time_signal
http://dbpedia.org/resource/Category:Routing_algorithms;http://dbpedia.org/resource/Distance-vector_routing_protocol;http://en.wikipedia.org/wiki/Distance-vector_routing_protocol
http://dbpedia.org/resource/Category:Error_detection_and_correction;http://dbpedia.org/resource/EXIT_chart;http://en.wikipedia.org/wiki/EXIT_chart
http://dbpedia.org/resource/Category:Error_detection_and_correction;http://dbpedia.org/resource/Error_correction_model;http://en.wikipedia.org/wiki/Error_correction_model
http://dbpedia.org/resource/Category:Stochastic_algorithms;http://dbpedia.org/resource/Estimation_of_distribution_algorithm;http://en.wikipedia.org/wiki/Estimation_of_distribution_algorithm
http://dbpedia.org/resource/Category:Evolutionary_algorithms;http://dbpedia.org/resource/Evolutionary_algorithm;http://en.wikipedia.org/wiki/Evolutionary_algorithm
http://dbpedia.org/resource/Category:Routing_algorithms;http://dbpedia.org/resource/Fairness_measure;http://en.wikipedia.org/wiki/Fairness_measure
http://dbpedia.org/resource/Category:Evolutionary_algorithms;http://dbpedia.org/resource/Fitness_approximation;http://en.wikipedia.org/wiki/Fitness_approximation
http://dbpedia.org/resource/Category:Computational_physics;http://dbpedia.org/resource/Forward_kinematics;http://en.wikipedia.org/wiki/Forward_kinematics
http://dbpedia.org/resource/Category:Data_clustering_algorithms;http://dbpedia.org/resource/OPTICS_algorithm;http://en.wikipedia.org/wiki/OPTICS_algorithm
http://dbpedia.org/resource/Category:Quantum_algorithms;http://dbpedia.org/resource/Hidden_subgroup_problem;http://en.wikipedia.org/wiki/Hidden_subgroup_problem
http://dbpedia.org/resource/Category:Routing_algorithms;http://dbpedia.org/resource/Hierarchical_state_routing;http://en.wikipedia.org/wiki/Hierarchical_state_routing
http://dbpedia.org/resource/Category:Digital_signal_processing;http://dbpedia.org/resource/Instantaneous_phase;http://en.wikipedia.org/wiki/Instantaneous_phase
http://dbpedia.org/resource/Category:Routing_algorithms;http://dbpedia.org/resource/Iterative_deepening_A*;http://en.wikipedia.org/wiki/Iterative_deepening_A*
http://dbpedia.org/resource/Category:Computational_physics;http://dbpedia.org/resource/Lattice_Boltzmann_methods;http://en.wikipedia.org/wiki/Lattice_Boltzmann_methods
http://dbpedia.org/resource/Category:Computational_physics;http://dbpedia.org/resource/Lattice_gas_automaton;http://en.wikipedia.org/wiki/Lattice_gas_automaton
http://dbpedia.org/resource/Category:Evolutionary_algorithms;http://dbpedia.org/resource/Learning_classifier_system;http://en.wikipedia.org/wiki/Learning_classifier_system
http://dbpedia.org/resource/Category:Routing_algorithms;http://dbpedia.org/resource/Link-state_routing_protocol;http://en.wikipedia.org/wiki/Link-state_routing_protocol
http://dbpedia.org/resource/Category:Computational_physics;http://dbpedia.org/resource/Multi-particle_collision_dynamics;http://en.wikipedia.org/wiki/Multi-particle_collision_dynamics
http://dbpedia.org/resource/Category:Digital_signal_processing;http://dbpedia.org/resource/Numerically_controlled_oscillator;http://en.wikipedia.org/wiki/Numerically_controlled_oscillator
