http://dbpedia.org/resource/Category:Cryptographic_algorithms;http://dbpedia.org/resource/S-box;http://en.wikipedia.org/wiki/S-box
http://dbpedia.org/resource/Category:Machine_learning_algorithms;http://dbpedia.org/resource/Dynamic_time_warping;http://en.wikipedia.org/wiki/Dynamic_time_warping
http://dbpedia.org/resource/Category:Evolutionary_algorithms;http://dbpedia.org/resource/Neuroevolution_of_augmenting_topologies;http://en.wikipedia.org/wiki/Neuroevolution_of_augmenting_topologies
http://dbpedia.org/resource/Category:Data_clustering_algorithms;http://dbpedia.org/resource/UPGMA;http://en.wikipedia.org/wiki/UPGMA
http://dbpedia.org/resource/Category:Bioinformatics_algorithms;http://dbpedia.org/resource/UPGMA;http://en.wikipedia.org/wiki/UPGMA
http://dbpedia.org/resource/Category:Error_detection_and_correction;http://dbpedia.org/resource/Coding_theory;http://en.wikipedia.org/wiki/Coding_theory
http://dbpedia.org/resource/Category:Computer_arithmetic_algorithms;http://dbpedia.org/resource/Toom–Cook_multiplication;http://en.wikipedia.org/wiki/Toom–Cook_multiplication
http://dbpedia.org/resource/Category:Computational_physics;http://dbpedia.org/resource/PYTHIA;http://en.wikipedia.org/wiki/PYTHIA
http://dbpedia.org/resource/Category:Approximation_algorithms;http://dbpedia.org/resource/APX;http://en.wikipedia.org/wiki/APX
http://dbpedia.org/resource/Category:Error_detection_and_correction;http://dbpedia.org/resource/Cross-interleaved_Reed–Solomon_coding;http://en.wikipedia.org/wiki/Cross-interleaved_Reed–Solomon_coding
http://dbpedia.org/resource/Category:Digital_signal_processing;http://dbpedia.org/resource/Dither;http://en.wikipedia.org/wiki/Dither
http://dbpedia.org/resource/Category:Approximation_algorithms;http://dbpedia.org/resource/Karloff–Zwick_algorithm;http://en.wikipedia.org/wiki/Karloff–Zwick_algorithm
http://dbpedia.org/resource/Category:Selection_algorithms;http://dbpedia.org/resource/Selection_algorithm;http://en.wikipedia.org/wiki/Selection_algorithm
http://dbpedia.org/resource/Category:Digital_signal_processing;http://dbpedia.org/resource/Time-domain_harmonic_scaling;http://en.wikipedia.org/wiki/Time-domain_harmonic_scaling
http://dbpedia.org/resource/Category:Memory_management_algorithms;http://dbpedia.org/resource/Least_frequently_used;http://en.wikipedia.org/wiki/Least_frequently_used
http://dbpedia.org/resource/Category:Computational_physics;http://dbpedia.org/resource/Pseudopotential;http://en.wikipedia.org/wiki/Pseudopotential
http://dbpedia.org/resource/Category:Digital_signal_processing;http://dbpedia.org/resource/Unfolding_(DSP_implementation);http://en.wikipedia.org/wiki/Unfolding_(DSP_implementation)
http://dbpedia.org/resource/Category:Digital_signal_processing;http://dbpedia.org/resource/Computational_auditory_scene_analysis;http://en.wikipedia.org/wiki/Computational_auditory_scene_analysis
http://dbpedia.org/resource/Category:Memory_management_algorithms;http://dbpedia.org/resource/Local_replacement_algorithm;http://en.wikipedia.org/wiki/Local_replacement_algorithm
http://dbpedia.org/resource/Category:Computer_algebra;http://dbpedia.org/resource/Schwartz–Zippel_lemma;http://en.wikipedia.org/wiki/Schwartz–Zippel_lemma
http://dbpedia.org/resource/Category:Evolutionary_algorithms;http://dbpedia.org/resource/Java_Grammatical_Evolution;http://en.wikipedia.org/wiki/Java_Grammatical_Evolution
http://dbpedia.org/resource/Category:Computer_arithmetic_algorithms;http://dbpedia.org/resource/MPIR_(mathematics_software);http://en.wikipedia.org/wiki/MPIR_(mathematics_software)
http://dbpedia.org/resource/Category:Error_detection_and_correction;http://dbpedia.org/resource/Viterbi_decoder;http://en.wikipedia.org/wiki/Viterbi_decoder
